"","X","acousticness","artists","danceability","duration","energy","id","instrumentalness","key","liveness","loudness","mode","names","popularity","preview_url","speechiness","tempo","time_signature","valence","cluster","pc1","pc2","membership.1","membership.2","membership.3","membership.4","membership.5","membership.6","membership.7"
"1",0,0.987,"Deep Divers",0.239,331843,0.0107,"1tPGSiwtvmMVAqmniJ7oHp",0.916,7,0.0912,-29.827,0,"Sea Of Silence",39,"https://p.scdn.co/mp3-preview/4b77c40b289080cc6e5016cc39fde8f972b83953?cid=4a1a457d14c0445a96e7021a5523905b",0.0315,100.031,4,0.138,1,-4.52808878600229,-1.72132983355548,0.960535940008605,0.0065875335586416,0.00658753364465018,0.00658753365046149,0.00652639193675183,0.00658753355888558,0.00658753364200417
"2",1,0.201,"Sheryl Crow",0.608,238733,0.938,"1tpShM80HMT9vKjRiA3EzW",0.00407,2,0.966,-4.544,1,"Merry Christmas Baby - Live",12,"https://p.scdn.co/mp3-preview/052fb458e56162f410e92793f11f3a6c1cd045a5?cid=4a1a457d14c0445a96e7021a5523905b",0.198,96.064,4,0.756,2,1.59500461690597,1.93130372946728,0.0232574608620291,0.183580177592377,0.183580176623612,0.183580176533206,0.0588416541732432,0.183580177589698,0.183580176625835
"3",2,0.247,"RedOne",0.69,207720,0.702,"1TPUbLdzpfgF7wrPEXIAAB",0,11,0.262,-6.103,1,"Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)",64,"https://p.scdn.co/mp3-preview/7e91506026ba3900f6394c9a4de82da77f204f79?cid=4a1a457d14c0445a96e7021a5523905b",0.0901,92.996,4,0.592,2,1.37040539985246,0.373900556434719,0.00497151080768647,0.197815652314231,0.197815649161476,0.197815648813418,0.0059502374889052,0.197815652305622,0.19781564910866
"4",3,0.861,"John Moreland",0.389,254619,0.208,"1tQGRq2WOBXjL3JWdWMONg",7.76e-06,2,0.192,-11.669,1,"You Don't Care for Me Enough to Cry",40,"https://p.scdn.co/mp3-preview/c305d06bef43a04f8768c99aa1c0de809e29a8c3?cid=4a1a457d14c0445a96e7021a5523905b",0.0359,90.346,4,0.227,1,-1.7286752827253,-0.515106960018564,0.244082879743009,0.145273140490973,0.145273142485838,0.145273142589944,0.0295514118028781,0.145273140496819,0.145273142390539
"5",4,0.0372,"Placebo",0.387,254760,0.898,"1TqmZVIyeD4aN4Wa0wbnfy",4.04e-05,8,0.11,-6.835,1,"Pure Morning",54,"https://p.scdn.co/mp3-preview/42be861caeeb76ac7b66b09f284218c61e547337?cid=4a1a457d14c0445a96e7021a5523905b",0.0675,81.354,4,0.197,2,0.773965016863567,-1.01094418949334,0.0123710796524476,0.196150341331348,0.196150340349397,0.196150340147723,0.00687721696098351,0.196150341328951,0.19615034022915
"6",5,0.725,"Good Morning",0.645,240000,0.922,"1TquBahz02HCaxj8jy5tTo",0.877,4,0.184,-5.333,0,"Cab Deg",44,"https://p.scdn.co/mp3-preview/f3464ab234b07ec35e251970b874a078a6668487?cid=4a1a457d14c0445a96e7021a5523905b",0.0289,126.31,4,0.831,2,0.79333993551351,-0.612213041197009,0.0255863012413906,0.192270632928278,0.192270631390273,0.192270631235664,0.0130605388988964,0.192270632924008,0.192270631381489
"7",6,0.0623,"Talking Heads",0.646,259600,0.88,"1Tr4K5MU5XYE44umXGDndd",0.157,2,0.355,-7.753,1,"Once In A Lifetime",37,"https://p.scdn.co/mp3-preview/2fb67a5637d045875d2c12cd7be7ffe3a0c65d06?cid=4a1a457d14c0445a96e7021a5523905b",0.0637,116.916,4,0.804,2,1.77495391436523,0.327515811711976,0.00228430953907274,0.198956687414583,0.198956679824785,0.19895667915994,0.00293227677815745,0.198956687393548,0.198956679889914
"8",7,7.28e-05,"Oasis",0.316,463120,0.879,"1tRlCCMVLSVQrrN9PPgtf0",0.000176,11,0.103,-3.206,0,"D'You Know What I Mean?",21,"https://p.scdn.co/mp3-preview/721b11ba6bd69378034c7b6ee6045aa5cb29b39b?cid=4a1a457d14c0445a96e7021a5523905b",0.0422,80.036,4,0.235,3,0.570303989819475,-0.601681159631,0.022805347787953,0.191957295530512,0.19195729582437,0.191957295752257,0.0174081738603808,0.191957295531545,0.191957295712981
"9",8,0.000123,"Jay Robinson",0.804,358200,0.912,"1TScJLsDWzDVBFpCU5vJDo",0.829,3,0.0681,-7.863,0,"Heiss",20,"https://p.scdn.co/mp3-preview/71d988f627707a18a1ad56539908b4eb7d01f6df?cid=4a1a457d14c0445a96e7021a5523905b",0.0592,123.993,4,0.6,2,1.12024051315325,-0.289084178926061,0.0177219313775158,0.193576769769849,0.193576767389945,0.19357676716173,0.0143942271493495,0.193576769763141,0.193576767388471
"10",9,0.872,"Aretha Franklin",0.161,200600,0.409,"1TSjS0q24cPW2S4pYj2wEK",0.000679,8,0.705,-9.532,1,"Nessun Dorma",26,"https://p.scdn.co/mp3-preview/d23983c39b4653c2e56310e415a92091afee18b8?cid=4a1a457d14c0445a96e7021a5523905b",0.0335,80.348,4,0.11,1,-1.84714171389564,-0.270968853595512,0.196711215098358,0.145312201654993,0.145312203586851,0.145312203706428,0.0767277707775807,0.145312201660523,0.145312203515267
"11",10,0.107,"Rihanna",0.688,191600,0.325,"1Tt4sE4pXi57mTD1GCzsqm",0,5,0.0837,-8.083,0,"Needed Me",77,"https://p.scdn.co/mp3-preview/c37edba61cea297d567dfcbc362a1e69932967d6?cid=4a1a457d14c0445a96e7021a5523905b",0.251,110.888,4,0.274,2,0.533258407112019,-0.275948556049501,0.0139587298033288,0.19478900492687,0.194789003467667,0.194789003262441,0.0120962502221833,0.194789004923015,0.194789003394495
"12",11,6.88e-06,"Shining",0.418,409613,0.967,"1TtdHZ4KvN56LCt9evBUaL",0.294,4,0.0762,-5.165,0,"Han Som Hatar Människan",28,"https://p.scdn.co/mp3-preview/b726ce8717ff268c87861e8fb7eddc7324d388ae?cid=4a1a457d14c0445a96e7021a5523905b",0.0799,125.028,4,0.0744,2,0.697550866950355,-1.45407968935518,0.0138013892610372,0.19582202031434,0.195822019850289,0.195822019695899,0.00708851083756155,0.195822020313197,0.195822019727676
"13",12,0.00676,"BIGBANG",0.649,237584,0.827,"1TTiZwoorWMR4KmaI0irjU",0,5,0.916,-3.465,1,"SOBER",52,"https://p.scdn.co/mp3-preview/201b23bee105a6d9426406b72f169b6fcebb7834?cid=4a1a457d14c0445a96e7021a5523905b",0.0838,129.963,4,0.474,2,2.17829227604047,0.39804941817756,0.0127846315742472,0.193684352559271,0.193684351281717,0.193684351145613,0.0187936096178125,0.193684352555692,0.193684351265648
"14",13,0.98,"Tony Lieberman",0.549,166000,0.0516,"1TtJJ7YP6JCQ3aH8PQpreD",0.933,5,0.126,-21.652,1,"The Christmas Song",38,"https://p.scdn.co/mp3-preview/035e28f7fb415e9d87e98fa2d01605bb661df85d?cid=4a1a457d14c0445a96e7021a5523905b",0.0589,61.047,4,0.174,1,-3.64648043741852,-0.611080559877383,0.860017364980624,0.0236276533550017,0.0236276536198406,0.0236276536375228,0.0218443674397858,0.0236276533557449,0.0236276536114797
"15",14,0.000817,"Blindside",0.54,192213,0.959,"1TTOAw90zzNWKnUgzzcvZW",0,8,0.376,-3.775,1,"Pitiful",42,"https://p.scdn.co/mp3-preview/e4d0ba0c7a4f64afc08d7cb7a931a3671c709be8?cid=4a1a457d14c0445a96e7021a5523905b",0.0452,131.83,4,0.486,2,1.98068515672418,-0.314372068380499,0.00198768960039888,0.199146905116851,0.199146900955356,0.199146900485191,0.0022777978636326,0.199146905105347,0.199146900873223
"16",15,0.889,"Carly Simon",0.42,229973,0.353,"1tTOZjvzrkQSSf6XZFS2AY",5.53e-05,9,0.107,-10.154,1,"All The Things You Are",25,"https://p.scdn.co/mp3-preview/52a0fc58e2abe85578dc5b2d97df0f1febf89d7c?cid=4a1a457d14c0445a96e7021a5523905b",0.0294,111.938,4,0.267,4,-1.42132281790044,-0.251336000405617,0.11877424175785,0.169578723290813,0.169578726535033,0.169578726704744,0.0333321320311298,0.169578723300245,0.169578726380184
"17",16,0.927,"Aulis Sallinen",0.174,447120,0.00679,"1TTy8OzzrQSXKndYzV9Ep2",0.783,5,0.149,-34.542,1,"Sunrise Serenade, Op. 63",0,"https://p.scdn.co/mp3-preview/aef58e0196f302e61aa6accd17593e87aa93db25?cid=4a1a457d14c0445a96e7021a5523905b",0.0371,70.284,3,0.0741,1,-5.49960498916185,-0.85866272122126,0.880231768275257,0.0174141114565563,0.0174141116486636,0.0174141116619223,0.0326976738574368,0.0174141114571026,0.0174141116430615
"18",17,0.437,"Kyle Tuttle",0.471,168867,0.862,"1tuJyZqZy0P34uPcwVFoo7",0.966,2,0.304,-6.721,1,"Bobcat On the Banjo",32,"https://p.scdn.co/mp3-preview/2d3bd8d75cf3531e75d45b0759a66501559b14c6?cid=4a1a457d14c0445a96e7021a5523905b",0.0335,142.928,4,0.956,2,0.774940874392063,-0.910446593433912,0.0353969751733243,0.189399112686872,0.189399111612246,0.189399111502057,0.0176074647379677,0.189399112683855,0.189399111603677
"19",18,0.908,"Bibio",0.359,152333,0.286,"1TVd8FHpeg1Afa92kaO0kR",0.0036,9,0.109,-10.172,0,"Petals",61,"https://p.scdn.co/mp3-preview/5e1ff5772c07c211284b82c5912ad7131d6b77fe?cid=4a1a457d14c0445a96e7021a5523905b",0.0338,152.205,4,0.224,4,-1.01279575567225,-1.38367055255317,0.10230922155879,0.175114856888547,0.175114859577773,0.175114859712213,0.022116485923787,0.175114856896386,0.175114859442504
"20",19,0.482,"Christon Gray",0.526,310467,0.525,"1tVrxVVCZNHLHcVG47vbgC",1.97e-05,6,0.0908,-9,1,"Arena (The Final Hour)",38,"https://p.scdn.co/mp3-preview/155219020ad99fe14534bf9463acf38675a34209?cid=4a1a457d14c0445a96e7021a5523905b",0.0304,74.982,4,0.443,2,-0.253796749513809,0.0368644788619713,0.0137702606434853,0.195809460487837,0.195809459935467,0.195809459765988,0.00718243887439406,0.195809460486654,0.195809459806174
"21",20,0.00107,"System Of A Down",0.404,235600,0.923,"1twBt7aZiy7HWPG025QGuP",0.0163,0,0.0637,-4.235,0,"Aerials",63,"https://p.scdn.co/mp3-preview/cd66c5a171ce4b98fa7e810a2f4d60885cd6ba1a?cid=4a1a457d14c0445a96e7021a5523905b",0.0547,81.058,4,0.231,2,1.24440644662074,-1.44545094182673,0.0147921611884258,0.195532944018265,0.195532941382648,0.195532941092239,0.00754312696834037,0.195532944011007,0.195532941339074
"22",21,0.129,"Sam Hunt",0.749,190240,0.854,"1TwLKNsCnhi1HxbIi4bAW0",0,8,0.0262,-5.245,1,"House Party",70,"https://p.scdn.co/mp3-preview/877a12d7a1a0684d7d5474d697aca910a7b11e2b?cid=4a1a457d14c0445a96e7021a5523905b",0.0503,103.952,4,0.841,2,2.335022387151,0.121670942588988,0.0046020145297192,0.198052146202615,0.198052140542261,0.198052140023663,0.00513727194951992,0.198052146186668,0.198052140565554
"23",22,0.0753,"Trentemøller",0.416,294867,0.51,"1TWWBQrFvHv1aQaIyxOPKL",0.0207,0,0.979,-12.241,0,"... Even Though You're With Another Girl - Live in Copenhagen",30,"https://p.scdn.co/mp3-preview/8b784d4ac6e03809d2c629d45c12fe8dadb18282?cid=4a1a457d14c0445a96e7021a5523905b",0.0335,139.486,3,0.051,4,-0.0541758236971548,-0.464304086474011,0.0635705288081269,0.176923626797068,0.176923627651386,0.176923627691087,0.0518113346475468,0.176923626799708,0.176923627605078
"24",23,0.00313,"Spurz",0.694,214154,0.832,"1TxMgBSWMGqKvG7lFfOCCc",0.725,2,0.0847,-7.766,1,"Palace",10,"https://p.scdn.co/mp3-preview/269426860317317774640d343a268c2b0da3772a?cid=4a1a457d14c0445a96e7021a5523905b",0.0397,130.013,4,0.154,2,0.307425841036513,-0.931064529243457,0.03327575066898,0.18957108491079,0.189571084495714,0.189571084406131,0.0188688261684661,0.189571084909732,0.189571084440186
"25",24,0.12,"Dean",0.885,211987,0.502,"1txxiPalFPdvOlav28ktmZ",0,5,0.104,-5.619,0,"Pour Up",41,"https://p.scdn.co/mp3-preview/37fac2cf2a8f0db9661dd24bc812a50e55802dae?cid=4a1a457d14c0445a96e7021a5523905b",0.0641,126.979,4,0.775,2,1.67301174796911,0.797401074158421,0.00300815672753567,0.19839702836806,0.198397022210804,0.198397021653422,0.00500672044570542,0.198397028350815,0.198397022243658
"26",25,0.253,"Kathleen Edwards",0.531,270147,0.807,"1Ty25HMeqQY4jC2V7finre",0.0101,2,0.125,-6.5,1,"Change The Sheets",24,"https://p.scdn.co/mp3-preview/1d997bb9f57a5be78aaef02d31498a2844de54c8?cid=4a1a457d14c0445a96e7021a5523905b",0.0465,129.885,4,0.218,2,0.613181782225333,-0.635399785447043,0.00567659346382263,0.198038746554039,0.198038744755014,0.198038744470261,0.00412967957838782,0.198038746549343,0.198038744629133
"27",26,0.403,"Imad Royal",0.722,182548,0.64,"1TzdGkxfaKMPZjxYO4hq18",0,6,0.111,-6.516,0,"Losing It All",40,"https://p.scdn.co/mp3-preview/3d44cfa32d3aa899a2cf2b3fe90836ea02f74b13?cid=4a1a457d14c0445a96e7021a5523905b",0.0466,92.97,4,0.131,2,0.259756605139934,-0.0398028981028971,0.00833699099289193,0.196992309287264,0.196992308406208,0.196992308203486,0.00670146555059995,0.196992309285046,0.196992308274504
"28",27,0.159,"Zager & Evans",0.423,194640,0.569,"1tZKGPW5QatZz0Ps8J820x",0.0114,8,0.153,-5.574,0,"In the Year 2525 (Exordium & Terminus)",45,"https://p.scdn.co/mp3-preview/4a1235417bb52cd5c11491ad92d2a49a67a8acac?cid=4a1a457d14c0445a96e7021a5523905b",0.0322,123.829,4,0.494,2,0.756681332847413,-0.723393237216225,0.00277447503741752,0.199116648781584,0.199116647041904,0.199116646699723,0.00164228681680154,0.199116648777114,0.199116646845455
"29",28,0.388,"Big Sean",0.611,271693,0.611,"1u0MOgWF1bbylVxpJG2ZjB",0,8,0.113,-8.751,1,"Owe Me",73,"https://p.scdn.co/mp3-preview/2cbc1016a01c7456956e070435e1434ff50c2502?cid=4a1a457d14c0445a96e7021a5523905b",0.143,142.187,4,0.378,2,0.851501597859555,-0.658327992118795,0.00696891246910814,0.197600413704869,0.19760041239769,0.197600412166576,0.00502902328074184,0.197600413701561,0.197600412279453
"30",29,0.138,"Guns N' Roses",0.45,355267,0.941,"1u1DBObkLFscNCpRpXbYb9",0.123,6,0.108,-4.725,1,"Sweet Child O' Mine",57,"https://p.scdn.co/mp3-preview/bc71c8443b455bac9f962b6d11100cfe469a111b?cid=4a1a457d14c0445a96e7021a5523905b",0.0489,125.138,4,0.651,2,1.75854824534526,-0.939633712738564,0.0023169680301614,0.199217713853898,0.199217707954523,0.19921770734477,0.00159448107761968,0.199217713837563,0.199217707901465
"31",30,0.765,"Horace Silver",0.478,294840,0.521,"1U1vBvFOfGJP2MLwj1OmOH",0.0672,5,0.108,-14.244,0,"Cookin' At The Continental",25,"https://p.scdn.co/mp3-preview/86352df0be88204336ae8da55e2e4a4ecb626773?cid=4a1a457d14c0445a96e7021a5523905b",0.0369,128.01,4,0.624,3,-0.684827435278385,0.0104693732768407,0.0301316496713276,0.191089298396015,0.191089299530871,0.191089299527197,0.0144218550678814,0.191089298399727,0.191089299406981
"32",31,0.983,"Cee Cee James",0.434,347533,0.109,"1U236FYzQEdMWn1hMM0gQn",0.000376,1,0.114,-15.279,1,"So Grateful",43,"https://p.scdn.co/mp3-preview/0d211e1adad0909d0bbe472a26f04f0e81f1efb9?cid=4a1a457d14c0445a96e7021a5523905b",0.0355,93.659,4,0.247,1,-2.16636729344953,-0.469990725865611,0.390322621413506,0.11425669345929,0.114256694887843,0.114256694968681,0.0383939069806676,0.114256693463394,0.114256694826619
"33",32,0.924,"6LACK",0.391,205490,0.322,"1u4orOe6gYxeE9xKpv11Qi",1.29e-06,3,0.0934,-9.809,1,"First Fuck",65,"https://p.scdn.co/mp3-preview/c4e2c0b6dea687ce86e62af93ff004aba8acb88f?cid=4a1a457d14c0445a96e7021a5523905b",0.0628,83.947,4,0.45,4,-0.999252843047614,-0.639908264385826,0.0959667623336121,0.176784756130542,0.176784757120677,0.176784757137899,0.0201094541083898,0.176784756133532,0.176784757035348
"34",33,0.774,"Casino Versus Japan",0.609,299040,0.366,"1u4qLLYs866O1PArVR5pPs",0.951,1,0.219,-14.752,1,"Aquarium",48,"https://p.scdn.co/mp3-preview/5ff80eabbe3dec131b6c9100e853f4677341b89c?cid=4a1a457d14c0445a96e7021a5523905b",0.0532,75.008,3,0.491,1,-1.65770046632047,-0.605714108195365,0.310531460397061,0.131109529879153,0.131109530436665,0.131109530464156,0.0339208885338227,0.131109529880787,0.131109530408356
"36",35,0.000126,"New Found Glory",0.492,231253,0.881,"1U57cDOAvIRFeDQCIbW6VI",8.44e-06,2,0.256,-4.14,1,"Failure's Not Flattering",37,"https://p.scdn.co/mp3-preview/33687d1ee59f98cb68edf67230917eac9941c838?cid=4a1a457d14c0445a96e7021a5523905b",0.0441,156.089,4,0.703,2,2.111147786149,-0.562767742554657,0.00270092710942749,0.198906365009758,0.198906359470069,0.198906358933345,0.00276726502280575,0.198906364994365,0.19890635946023
"37",36,0.00807,"Armin van Buuren",0.59,192307,0.647,"1u6LOWtdWA2wwa3CryIBsS",4.3e-05,6,0.0921,-5.06,0,"Another You",60,"https://p.scdn.co/mp3-preview/889732a1a7a16ddec7524ba5e9f778fe0a5fb124?cid=4a1a457d14c0445a96e7021a5523905b",0.033,127.979,4,0.404,2,1.45617055203557,-0.878454916221178,0.00188627732838171,0.199361971625827,0.199361966398292,0.199361965801592,0.00130388094568282,0.1993619716116,0.199361966288624
"38",37,0.00375,"Blair",0.545,295000,0.884,"1U8JPa1ORhtcZmtduIXjZU",0.107,3,0.133,-3.628,0,"Planetary",49,"https://p.scdn.co/mp3-preview/01f5c6c0c13cb6b3a8791dde6fe1def8ea4d4464?cid=4a1a457d14c0445a96e7021a5523905b",0.0392,125.056,4,0.461,2,1.75846809777497,-0.904225481474243,0.00142646495507564,0.199505227366853,0.199505219695819,0.199505218924953,0.00104742206000079,0.199505227345649,0.199505219651649
"39",38,0.482,"Cyndi Lauper",0.729,184200,0.533,"1UaJU1iRJoH32kAIUZouOi",0,7,0.242,-5.792,1,"Home for the Holidays",15,"https://p.scdn.co/mp3-preview/fbfa25dc5a45e547fad64ae39dc02c31a652e20f?cid=4a1a457d14c0445a96e7021a5523905b",0.0369,106.874,4,0.517,2,0.334597756283719,0.944914735363555,0.00601740238114004,0.196663032781365,0.196663031551872,0.196663031354415,0.0106674376901449,0.196663032778263,0.196663031462801
"40",39,0.168,"The Notorious B.I.G.",0.898,230013,0.588,"1uAwfDonpvw6Z4OsITZzzA",0,9,0.349,-5.697,1,"Hypnotize",50,"https://p.scdn.co/mp3-preview/6c82bab2eb5e947c1635d528e7872db6e9509132?cid=4a1a457d14c0445a96e7021a5523905b",0.296,93.927,4,0.688,2,1.4739295205248,1.82486766656963,0.00554207052011184,0.195071698495102,0.195071694921191,0.195071694584424,0.0190994480685191,0.195071698485104,0.195071694925549
"41",40,0.205,"The Doobie Brothers",0.641,219533,0.481,"1UBxiGQ2blRKft3csoK9H8",3.03e-06,0,0.0752,-15.68,1,"Takin' It To The Streets",42,"https://p.scdn.co/mp3-preview/2a1f09acc86c8f8076187df4e302290ac27352d0?cid=4a1a457d14c0445a96e7021a5523905b",0.0316,146.255,4,0.917,2,0.817429749401363,0.05692297740159,0.0118104362803726,0.195510517562396,0.195510513987566,0.195510513659672,0.0106369869552005,0.195510517552472,0.195510514002321
"42",41,0.912,"Roy Hargrove",0.399,325587,0.307,"1UceH3dNaxzKSG4qQ1kbp2",0.623,1,0.115,-14.38,1,"Trust",45,"https://p.scdn.co/mp3-preview/4d949b818f8ce433caf9ace816b383d8440fce38?cid=4a1a457d14c0445a96e7021a5523905b",0.0347,116.308,4,0.0621,1,-2.26464198997831,-1.71959917034352,0.676579260592356,0.0618266678107042,0.061826668692122,0.061826668744822,0.0142873976892982,0.0618266678132386,0.0618266686574589
"43",42,0.993,"Thomas Tallis",0.0751,510333,0.0693,"1Ud64pWX63TPOgTqoZlkIZ",0.0982,7,0.111,-29.366,1,"The Lamentations: First Set",26,"https://p.scdn.co/mp3-preview/34bd23b19dd8bef5140342de5d42b91a109c0727?cid=4a1a457d14c0445a96e7021a5523905b",0.04,78.147,4,0.0382,1,-4.43363419887265,-0.98135757590156,0.863418198568985,0.0214748066589331,0.0214748069467958,0.0214748069656177,0.0292077672626582,0.0214748066597569,0.0214748069372535
"44",43,0.785,"Yusuf / Cat Stevens",0.685,164547,0.286,"1UDeGeTBw2GdbNKqFUzGyu",0.0158,0,0.121,-13.172,1,"If You Want To Sing Out, Sing Out",42,"https://p.scdn.co/mp3-preview/32c36ceed39dffe935cd6a17cdc18d9c0cb70a49?cid=4a1a457d14c0445a96e7021a5523905b",0.0348,132.404,4,0.851,2,-0.145681873880737,0.444527506857832,0.0263855070035206,0.190597689296463,0.190597687964017,0.190597687824134,0.0206260506687438,0.19059768929294,0.190597687950181
"45",44,0.218,"The Lovin' Spoonful",0.552,125827,0.742,"1udKn1oNKYQSQ9OmiIWCMu",0,0,0.339,-7.963,1,"Do You Believe in Magic",55,"https://p.scdn.co/mp3-preview/3a68c7436943a6cb0680e953842368aadad7513c?cid=4a1a457d14c0445a96e7021a5523905b",0.0454,138.591,4,0.745,2,1.62276628455396,-0.352657691061528,0.00342164192814445,0.198716434936101,0.198716429034436,0.198716428495581,0.00299620162511021,0.1987164349197,0.198716429060928
"46",45,0.581,"Silent Waves",0.3,268800,0.319,"1uDuGxGnwMiFYiId1CdlYs",0.911,7,0.124,-17.626,1,"Next To Me - And The Stars",49,"https://p.scdn.co/mp3-preview/3eb6847e415a690e2d7c8899b7b233caeb7c79c5?cid=4a1a457d14c0445a96e7021a5523905b",0.0409,120.391,5,0.0393,1,-2.42756559684719,-2.28316226940867,0.74785632151789,0.0478805939790364,0.0478805947038357,0.0478805947478526,0.012740706394265,0.0478805939810937,0.0478805946760261
"47",46,0.788,"Self Help Audio Books",0.621,250066,0.228,"1uebYJ39u1TF8FdzmTmdMg",0,9,0.187,-18.53,0,"Exercise - 5 Fitness Tips to Gaining Muscle",9,"https://p.scdn.co/mp3-preview/c01eb4ce3f6373d3fa181cbc3603d7b3883a13fa?cid=4a1a457d14c0445a96e7021a5523905b",0.964,76.229,3,0.32,5,-2.69982183085801,3.53184057617372,0.0043306844549012,0.00400697677258293,0.00400697679991512,0.00400697680155696,0.975634431599534,0.00400697677265993,0.00400697679884946
"48",47,0.701,"Louis The Child",0.676,170611,0.5,"1uf5f99kLdlmUBEvVqrFyy",0,8,0.596,-6.878,1,"Love Is Alive",68,"https://p.scdn.co/mp3-preview/efa10bdededcb3dab5145dd519604d851dfbfee8?cid=4a1a457d14c0445a96e7021a5523905b",0.0412,97.863,4,0.903,2,1.00147790504292,0.942372755575551,0.0167581999569391,0.192630518206882,0.192630516872024,0.192630516734922,0.020089213164628,0.192630518203256,0.192630516861348
"49",48,0.00138,"Dreamon",0.585,186667,0.744,"1UF8xCNMhmWndcVup9Awc7",0,6,0.104,-8.231,1,"We On - Radio Edit",21,"https://p.scdn.co/mp3-preview/1b261ff9245178ce943421c80e43e9c6eaee6b8b?cid=4a1a457d14c0445a96e7021a5523905b",0.057,147.103,4,0.754,2,1.46256902364331,0.141407186658977,0.00298521594999959,0.198580151459824,0.198580146812293,0.198580146333168,0.00411404122588379,0.19858015144698,0.198580146771851
"50",49,0.947,"Deep Watch",0.0958,216000,0.0259,"1UFmSqbxVtP5pl9r8KdeY1",0.844,10,0.102,-33.443,0,"Endless Fragments of Time",47,"https://p.scdn.co/mp3-preview/b4d9f13cc9556e4c281c0f2d5e7480c9ac4b4efa?cid=4a1a457d14c0445a96e7021a5523905b",0.0438,162.542,4,0.0674,1,-4.47238280048264,-2.6017516509276,0.736909108468832,0.0448642554299159,0.0448642559683557,0.0448642560042096,0.0387696127460401,0.0448642554314465,0.0448642559512003
"51",50,0.107,"Rihanna",0.688,191600,0.325,"1Tt4sE4pXi57mTD1GCzsqm",0,5,0.0837,-8.083,0,"Needed Me",77,"https://p.scdn.co/mp3-preview/c37edba61cea297d567dfcbc362a1e69932967d6?cid=4a1a457d14c0445a96e7021a5523905b",0.251,110.888,4,0.274,2,0.533258407112019,-0.275948556049501,0.0139587298033287,0.194789004926683,0.194789003467665,0.194789003262631,0.0120962502221833,0.194789004922827,0.194789003394682
"52",51,6.88e-06,"Shining",0.418,409613,0.967,"1TtdHZ4KvN56LCt9evBUaL",0.294,4,0.0762,-5.165,0,"Han Som Hatar Människan",28,"https://p.scdn.co/mp3-preview/b726ce8717ff268c87861e8fb7eddc7324d388ae?cid=4a1a457d14c0445a96e7021a5523905b",0.0799,125.028,4,0.0744,2,0.697550866950355,-1.45407968935518,0.0138013892610371,0.195822020314044,0.195822019850292,0.195822019696195,0.00708851083756151,0.195822020312899,0.19582201972797
"53",52,0.00676,"BIGBANG",0.649,237584,0.827,"1TTiZwoorWMR4KmaI0irjU",0,5,0.916,-3.465,1,"SOBER",52,"https://p.scdn.co/mp3-preview/201b23bee105a6d9426406b72f169b6fcebb7834?cid=4a1a457d14c0445a96e7021a5523905b",0.0838,129.963,4,0.474,2,2.17829227604047,0.39804941817756,0.0127846315742471,0.193684352559195,0.193684351281713,0.193684351145691,0.0187936096178125,0.193684352555617,0.193684351265724
"54",53,0.98,"Tony Lieberman",0.549,166000,0.0516,"1TtJJ7YP6JCQ3aH8PQpreD",0.933,5,0.126,-21.652,1,"The Christmas Song",38,"https://p.scdn.co/mp3-preview/035e28f7fb415e9d87e98fa2d01605bb661df85d?cid=4a1a457d14c0445a96e7021a5523905b",0.0589,61.047,4,0.174,1,-3.64648043741852,-0.611080559877383,0.860017364980624,0.0236276533549201,0.0236276536198412,0.0236276536376044,0.0218443674397858,0.0236276533556633,0.0236276536115612
"55",54,0.000817,"Blindside",0.54,192213,0.959,"1TTOAw90zzNWKnUgzzcvZW",0,8,0.376,-3.775,1,"Pitiful",42,"https://p.scdn.co/mp3-preview/e4d0ba0c7a4f64afc08d7cb7a931a3671c709be8?cid=4a1a457d14c0445a96e7021a5523905b",0.0452,131.83,4,0.486,2,1.98068515672418,-0.314372068380499,0.00198768960039886,0.199146905117135,0.199146900955349,0.199146900484912,0.00227779786363258,0.199146905105631,0.199146900872941
"56",55,0.889,"Carly Simon",0.42,229973,0.353,"1tTOZjvzrkQSSf6XZFS2AY",5.53e-05,9,0.107,-10.154,1,"All The Things You Are",25,"https://p.scdn.co/mp3-preview/52a0fc58e2abe85578dc5b2d97df0f1febf89d7c?cid=4a1a457d14c0445a96e7021a5523905b",0.0294,111.938,4,0.267,4,-1.42132281790044,-0.251336000405617,0.11877424175785,0.169578723289841,0.169578726535042,0.169578726705714,0.0333321320311296,0.169578723299272,0.169578726381152
"57",56,0.927,"Aulis Sallinen",0.174,447120,0.00679,"1TTy8OzzrQSXKndYzV9Ep2",0.783,5,0.149,-34.542,1,"Sunrise Serenade, Op. 63",0,"https://p.scdn.co/mp3-preview/aef58e0196f302e61aa6accd17593e87aa93db25?cid=4a1a457d14c0445a96e7021a5523905b",0.0371,70.284,3,0.0741,1,-5.49960498916185,-0.85866272122126,0.880231768275256,0.0174141114565068,0.0174141116486641,0.0174141116619719,0.0326976738574369,0.017414111457053,0.017414111643111
